Source	Type	Target	Oriented	Weight
Q8TAA9	pp	P17252	true	0.426525
P00519	pp	O75751	true	0.75
Q12933	pp	Q8TBB1	true	0.717303
P49916	pp	P46108	true	0.75
Q14204	pp	Q9Y5V3	true	0.75
Q13485	pp	Q9NPI6	true	0.85
P24522	pp	Q16539	true	0.426525
Q5TCQ9	pp	O43707	true	0.356291
P16333	pp	Q9UBS5	true	0.75
Q15843	pp	P62280	true	0.435475
O43281	pp	Q05397	true	0.426525
Q99459	pp	P23258	true	0.36467
P21860	pp	P04626	true	0.75
Q9UQ88	pp	Q15287	true	0.426525
Q04206	pp	O95071	true	0.426525
Q86Y13	pp	Q9H0E2	true	0.543131
P84996	pp	Q9UBI6	true	0.235576
Q07890	pp	Q9UKX5	true	0.426525
P45985	pp	Q155Q3	true	0.85
Q96QZ7	pp	O60333	true	0.426525
P04637	pp	Q5VTR2	true	0.55563
Q14191	pp	P54132	true	0.426525
Q15797	pp	Q5T5Y3	true	0.717303
Q9UBY5	pp	Q9UBI6	true	0.39125
P51668	pp	Q86UW7	true	0.535382
P33076	pp	Q92793	true	0.543131
P52756	pp	Q86V81	true	0.426525
P63104	pp	Q13263	true	0.75
P61244	pp	Q8N163	true	0.410419
Q92905	pp	P05107	true	0.75
Q5JWF2	pp	Q9HAV0	true	0.235576
Q9UHY1	pp	P49841	true	0.251739
P35354	pp	Q03135	true	0.75
P30480	pp	P33993	true	0.36467
Q15717	pp	Q13330	true	0.543131
Q9Y297	pp	Q9UBF6	true	0.543131
O75581	pp	Q9H461	true	0.85
P19532	pp	P53396	true	0.75
O43353	pp	P60709	true	0.426525
Q99570	pp	P25963	true	0.426525
O60262	pp	Q92633	true	0.39125
P51153	pp	P36897	true	0.658416
Q04724	pp	P06493	true	0.426525
Q99704	pp	O00459	true	0.85
P62826	pp	P18124	true	0.75
Q96QZ7	pp	P08588	true	0.426525
P10914	pp	O15455	true	0.75
Q32MK0	pp	P02768	true	0.36467
P84022	pp	P21980	true	0.717303
P04183	pp	Q9BRK5	true	0.251739
Q96BY2	pp	Q7Z7J5	true	0.717303
P17931	pp	P78347	true	0.543131
O60825	pp	P27348	true	0.426525
P62263	pp	Q15843	true	0.435475
P04183	pp	Q9BRP4	true	0.251739
Q9UJX2	pp	O14497	true	0.426525
P00533	pp	Q8WYR1	true	0.75
P40227	pp	P63104	true	0.75
Q99797	pp	Q16659	true	0.251739
Q9BX70	pp	P04406	true	0.717303
P25786	pp	P08670	true	0.717303
P16333	pp	Q96KQ7	true	0.75
Q9BQG0	pp	Q9NY93	true	0.75
P10586	pp	P12830	true	0.543131
P62241	pp	Q15843	true	0.435475
Q15843	pp	P62244	true	0.435475
P15311	pp	O14745	true	0.75
Q15843	pp	P62249	true	0.435475
Q9H0J4	pp	O60232	true	0.75
P22681	pp	Q9Y6Q6	true	0.85
Q99759	pp	P36873	true	0.75
Q7Z3T8	pp	P36896	true	0.543131
Q14562	pp	Q9ULR0	true	0.75
Q15628	pp	P42224	true	0.85
P48643	pp	Q13573	true	0.36467
O95208	pp	P35968	true	0.356291
P10275	pp	P51843	true	0.426525
Q8WZA2	pp	P60484	true	0.426525
Q9UBB4	pp	Q9Y5V3	true	0.75
Q03468	pp	P00519	true	0.426525
P10275	pp	P12235	true	0.85
Q13087	pp	P46108	true	0.75
Q9UJX2	pp	Q92922	true	0.426525
P12830	pp	P00533	true	0.75
Q99558	pp	P31689	true	0.75
P14921	pp	P01375	true	0.543131
P43364	pp	Q12906	true	0.717303
Q9Y371	pp	P21802	true	0.356291
P63104	pp	Q9BYG4	true	0.543131
P04637	pp	P61978	true	0.75
P38398	pp	P42224	true	0.75
Q75N90	pp	Q9UK32	true	0.251739
O75474	pp	P49841	true	0.85
Q9H4K1	pp	P08670	true	0.426525
Q13151	pp	Q86V81	true	0.426525
P62879	pp	P08172	true	0.39125
P12931	pp	P04049	true	0.426525
Q9UBF2	pp	Q9Y5V3	true	0.75
P00533	pp	P58107	true	0.85
Q13185	pp	P83916	true	0.426525
P18146	pp	P29965	true	0.75
P21860	pp	Q9Y371	true	0.356291
P63104	pp	Q99829	true	0.75
Q05397	pp	O14745	true	0.55563
P63104	pp	Q02878	true	0.75
P01106	pp	P56134	true	0.435475
P62308	pp	O95400	true	0.75
P62987	pp	P18124	true	0.426525
P78396	pp	P42704	true	0.75
Q13153	pp	Q13233	true	0.692458
Q13233	pp	P62805	true	0.75
Q9Y5B9	pp	P18146	true	0.543131
Q16594	pp	Q8WVD3	true	0.75
Q13526	pp	Q7Z5J4	true	0.717303
O94776	pp	Q9UKG1	true	0.85
Q9Y5J5	pp	Q9UBF2	true	0.75
O14610	pp	P08172	true	0.39125
P48634	pp	Q07021	true	0.717303
P19387	pp	P68104	true	0.413749
P19793	pp	O75528	true	0.426525
P54727	pp	P0CG48	true	0.75
Q9NRG9	pp	Q99567	true	0.426525
P54725	pp	P0CG48	true	0.644307
P43699	pp	P12931	true	0.75
P67870	pp	P20226	true	0.426525
Q13625	pp	P67870	true	0.251739
P63104	pp	P78371	true	0.75
O95819	pp	P11940	true	0.426525
Q8IUQ4	pp	Q9GZU2	true	0.426525
O95551	pp	Q12933	true	0.426525
Q02241	pp	P63104	true	0.75
Q9UKF6	pp	P33240	true	0.75
Q07666	pp	Q99873	true	0.426525
Q9BTT4	pp	P24863	true	0.426525
P50458	pp	P26367	true	0.426525
P01106	pp	P56192	true	0.75
Q07890	pp	P19438	true	0.85
P01584	pp	P17676	true	0.543131
Q99962	pp	P22455	true	0.356291
Q99963	pp	P22455	true	0.356291
O95793	pp	Q09161	true	0.426525
P49841	pp	Q9UHI6	true	0.75
P26358	pp	P49716	true	0.543131
Q96PE3	pp	P07384	true	0.426525
P84022	pp	P08670	true	0.75
Q92574	pp	P08670	true	0.426525
P37840	pp	P27361	true	0.543131
Q9HBI0	pp	P26012	true	0.356291
Q68CJ9	pp	Q8TEY5	true	0.308558
Q13547	pp	Q14186	true	0.426525
Q15796	pp	Q9BZ29	true	0.75
P17301	pp	P18084	true	0.39125
P18031	pp	P05106	true	0.75
O94875	pp	P31749	true	0.75
P04183	pp	Q13685	true	0.251739
O15504	pp	Q96EE3	true	0.426525
P00533	pp	P48736	true	0.75
P09012	pp	Q00403	true	0.543131
Q99942	pp	P62987	true	0.75
O95685	pp	P31749	true	0.426525
Q05513	pp	O75689	true	0.75
P49913	pp	P05412	true	0.75
P08631	pp	Q15393	true	0.75
Q9UL42	pp	P63104	true	0.543131
Q13077	pp	P38646	true	0.75
P61964	pp	Q6ZW49	true	0.426525
Q15796	pp	Q9Y2U8	true	0.724644
Q15797	pp	Q9Y2U8	true	0.717303
Q12986	pp	Q00839	true	0.426525
P46108	pp	P49802	true	0.75
Q9NTK5	pp	Q9NQ84	true	0.75
Q9NYF0	pp	P49674	true	0.426525
Q9H4K1	pp	Q8NG27	true	0.426525
Q8NAF0	pp	P41220	true	0.251739
Q9UQN3	pp	P40337	true	0.75
P05976	pp	P68133	true	0.426525
Q09472	pp	Q16548	true	0.543131
Q6P4R8	pp	Q96EZ8	true	0.75
O15519	pp	Q92851	true	0.85
Q9H0H5	pp	Q16537	true	0.75
Q14005	pp	P06493	true	0.692458
P49815	pp	Q15796	true	0.543131
Q9H9G7	pp	Q71U36	true	0.543131
P36897	pp	Q9UNE7	true	0.658416
Q7Z589	pp	P51587	true	0.426525
Q9NRI5	pp	P62258	true	0.717303
O95405	pp	Q7Z6E9	true	0.717303
Q12933	pp	P09874	true	0.75
P19838	pp	P17066	true	0.75
Q15029	pp	P01106	true	0.75
Q8N2W9	pp	P12956	true	0.543131
Q9BVA1	pp	Q13748	true	0.75
Q9GZQ8	pp	P05386	true	0.251739
Q14520	pp	Q9UGN5	true	0.644307
Q13885	pp	Q13748	true	0.75
Q15796	pp	Q9NRL2	true	0.717303
O15162	pp	Q16630	true	0.75
P09429	pp	Q04724	true	0.426525
P23396	pp	Q13573	true	0.36467
Q9UFF9	pp	P33993	true	0.75
Q96KQ7	pp	O14964	true	0.717303
P30542	pp	P09471	true	0.426525
Q13547	pp	O43463	true	0.426525
Q9NR09	pp	Q02750	true	0.426525
P34932	pp	O95817	true	0.543131
Q9Y2Q3	pp	Q9UNF1	true	0.426525
P18075	pp	Q04771	true	0.426525
P60953	pp	Q9Y4K3	true	0.75
Q13111	pp	P54132	true	0.426525
P55769	pp	Q6P2Q9	true	0.426525
O15504	pp	Q9NRG9	true	0.426525
P17844	pp	P13805	true	0.251739
P61077	pp	Q8TDN6	true	0.717303
P62917	pp	Q13573	true	0.36467
Q8TAI7	pp	Q12933	true	0.55563
O15111	pp	P62158	true	0.75
O95793	pp	P63000	true	0.426525
P27701	pp	Q8TAA9	true	0.75
P35222	pp	Q14192	true	0.426525
P35611	pp	P62158	true	0.426525
Q14240	pp	Q9UBI6	true	0.36467
Q14566	pp	P33993	true	0.75
Q96RT8	pp	P23258	true	0.435475
P21980	pp	P02751	true	0.55563
P30154	pp	Q96Q15	true	0.356291
P20226	pp	Q12857	true	0.426525
P17987	pp	Q13573	true	0.36467
P49757	pp	O95782	true	0.426525
P49841	pp	Q00013	true	0.251739
P04183	pp	Q9BT40	true	0.251739
P43686	pp	P19438	true	0.426525
O14920	pp	P11021	true	0.75
P06400	pp	Q99683	true	0.85
P18206	pp	Q01081	true	0.426525
Q9H228	pp	P09471	true	0.426525
Q9UNY4	pp	O15105	true	0.717303
O14730	pp	P62158	true	0.75
Q8TAQ2	pp	O14497	true	0.426525
P01889	pp	P46108	true	0.426525
P21333	pp	P45985	true	0.356291
O60907	pp	O75376	true	0.75
P18146	pp	P15498	true	0.543131
P25963	pp	Q99759	true	0.85
Q9NZI8	pp	Q9UET6	true	0.75
Q13501	pp	P0CG48	true	0.75
P23769	pp	P31749	true	0.75
Q96H20	pp	P55199	true	0.75
Q6ZVL6	pp	Q14157	true	0.426525
Q04206	pp	Q03181	true	0.543131
O95376	pp	P68104	true	0.426525
Q96HC4	pp	P05771	true	0.426525
P60866	pp	Q00987	true	0.36467
O94906	pp	Q13123	true	0.75
P41743	pp	Q16543	true	0.543131
Q05639	pp	Q99759	true	0.75
O14920	pp	Q9BVA1	true	0.75
Q9GZQ8	pp	P05771	true	0.426525
Q9UBW8	pp	O75674	true	0.706548
O75081	pp	Q9UPN9	true	0.543131
Q9Y572	pp	P36873	true	0.75
Q15843	pp	P62837	true	0.670401
Q13287	pp	Q13748	true	0.75
P15170	pp	Q92900	true	0.75
Q13873	pp	P36894	true	0.75
Q96AE4	pp	P08670	true	0.717303
P30504	pp	O43809	true	0.36467
O75400	pp	Q14004	true	0.717303
P03372	pp	Q13330	true	0.75
O15105	pp	O43318	true	0.85
O15360	pp	O96019	true	0.426525
Q92945	pp	Q12906	true	0.75
P61077	pp	P05386	true	0.251739
P49792	pp	P78406	true	0.426525
Q9Y297	pp	Q9UMX1	true	0.426525
P49790	pp	P78406	true	0.426525
Q96EE3	pp	Q8IY92	true	0.543131
P06400	pp	P33993	true	0.75
Q9BUJ2	pp	Q14683	true	0.426525
Q15843	pp	P62888	true	0.435475
P34896	pp	P67870	true	0.426525
P31946	pp	O43521	true	0.85
Q9Y4E8	pp	P0CG48	true	0.520334
Q92878	pp	P49959	true	0.75
Q16659	pp	Q99613	true	0.251739
P13805	pp	Q9H5H4	true	0.251739
Q01196	pp	Q9Y4K3	true	0.85
P62987	pp	Q29983	true	0.543131
Q13077	pp	Q12933	true	0.85
P68133	pp	Q15906	true	0.426525
Q6IE81	pp	Q14566	true	0.426525
Q05397	pp	P04637	true	0.75
Q15303	pp	Q13191	true	0.356291
Q13153	pp	Q96B97	true	0.36467
P46777	pp	O15297	true	0.426525
Q9Y297	pp	Q13200	true	0.85
Q13485	pp	Q15796	true	0.85
Q9Y230	pp	Q6WCQ1	true	0.426525
Q07002	pp	P63104	true	0.55563
Q13451	pp	Q13233	true	0.85
P05787	pp	Q15149	true	0.85
Q9UBI6	pp	Q92633	true	0.39125
P05783	pp	Q15149	true	0.85
P13569	pp	Q07157	true	0.75
P14635	pp	P38398	true	0.426525
Q16600	pp	P53779	true	0.75
Q9Y6I3	pp	O95782	true	0.85
O00629	pp	P12956	true	0.426525
P21860	pp	Q13671	true	0.75
Q13642	pp	O75398	true	0.251739
P15172	pp	P19793	true	0.426525
P12004	pp	P52701	true	0.75
P41182	pp	Q9NZC9	true	0.543131
P56559	pp	P61421	true	0.426525
P01100	pp	P53567	true	0.308558
P20248	pp	P25054	true	0.426525
P19174	pp	P30556	true	0.55563
Q9P2H0	pp	Q92569	true	0.251739
Q96BY2	pp	Q9NRR5	true	0.717303
P31947	pp	O95685	true	0.75
P23508	pp	P40337	true	0.75
P49841	pp	Q9UKY1	true	0.251739
Q15843	pp	P62829	true	0.435475
Q15797	pp	Q9Y2H8	true	0.717303
P16871	pp	P15311	true	0.543131
O00308	pp	P0CG48	true	0.55563
Q7L5N1	pp	Q14790	true	0.565205
Q99459	pp	P26368	true	0.36467
P52272	pp	Q14103	true	0.426525
P25942	pp	Q03135	true	0.543131
P05107	pp	P00519	true	0.75
P22736	pp	Q14469	true	0.251739
O00206	pp	P51617	true	0.543131
P49281	pp	P0CG48	true	0.36467
Q15653	pp	P11021	true	0.75
Q13464	pp	Q15796	true	0.717303
P53350	pp	Q8N8A2	true	0.543131
Q96HA1	pp	Q5SRE5	true	0.426525
Q08945	pp	Q14566	true	0.75
Q13573	pp	P23258	true	0.36467
Q15475	pp	P61421	true	0.426525
P00519	pp	P20774	true	0.75
O15504	pp	Q03518	true	0.251739
Q9H2X6	pp	Q04724	true	0.75
P19338	pp	Q04206	true	0.426525
P60568	pp	P17096	true	0.467552
P16871	pp	Q13748	true	0.543131
P25098	pp	P32121	true	0.39125
Q9Y6Y9	pp	P17676	true	0.543131
P04183	pp	Q9Y5U9	true	0.251739
P05556	pp	Q9UKX5	true	0.75
Q8TAQ2	pp	Q96GM5	true	0.426525
P23246	pp	Q13573	true	0.36467
P08631	pp	P32927	true	0.85
Q15714	pp	Q9UHY1	true	0.75
Q8TB52	pp	P25054	true	0.426525
Q05519	pp	P35637	true	0.426525
Q9NPI6	pp	P26196	true	0.75
P18031	pp	P25963	true	0.75
P13612	pp	P56199	true	0.426525
O75791	pp	Q92918	true	0.85
P49023	pp	Q9HBI0	true	0.356291
P60709	pp	P08670	true	0.426525
P05141	pp	Q12933	true	0.75
Q00534	pp	Q16543	true	0.426525
Q9NYJ8	pp	P04350	true	0.75
Q96T58	pp	P35548	true	0.426525
Q13873	pp	P12931	true	0.75
O43353	pp	P21796	true	0.75
O43707	pp	Q99759	true	0.75
P11142	pp	P08107	true	0.85
P61978	pp	Q14683	true	0.426525
Q5VTD9	pp	Q96EY1	true	0.717303
P04183	pp	Q9Y605	true	0.251739
P04183	pp	Q9Y600	true	0.251739
Q3ZCQ8	pp	P63104	true	0.75
Q15797	pp	P62987	true	0.658416
Q99879	pp	P51610	true	0.426525
Q6UN15	pp	Q9NZC7	true	0.75
P19793	pp	Q9UK32	true	0.251739
Q9UD71	pp	P51817	true	0.505993
P46100	pp	O60934	true	0.426525
Q00987	pp	Q9UER7	true	0.75
P18146	pp	P15408	true	0.543131
Q9Y4K3	pp	P0CG48	true	0.75
P55196	pp	Q07157	true	0.356291
Q9UKY1	pp	Q9H0E2	true	0.426525
P20823	pp	P07355	true	0.543131
P02511	pp	O75909	true	0.426525
Q5T6F0	pp	O00238	true	0.658416
O60869	pp	Q16659	true	0.251739
P78527	pp	Q92993	true	0.426525
P20073	pp	Q8WTW4	true	0.251739
Q9UP83	pp	P83436	true	0.426525
Q9UHY7	pp	Q12824	true	0.426525
P84022	pp	Q13526	true	0.55563
P57740	pp	Q8WYP5	true	0.75
P43360	pp	Q86Y56	true	0.75
P22681	pp	Q9Y4K3	true	0.85
P53804	pp	Q6VMQ6	true	0.717303
P35222	pp	P10909	true	0.543131
Q04206	pp	P34931	true	0.426525
Q8TAK6	pp	Q15796	true	0.543131
P68366	pp	Q92598	true	0.426525
Q9NYJ8	pp	Q3ZCQ8	true	0.75
P24928	pp	Q9NZC7	true	0.75
Q9Y508	pp	P0CG48	true	0.75
Q9H981	pp	Q6P4R8	true	0.75
Q9BW27	pp	Q92621	true	0.426525
P67775	pp	P55072	true	0.543131
Q9H0H5	pp	P23258	true	0.426525
Q99623	pp	P35222	true	0.75
P61077	pp	Q13233	true	0.535382
P49841	pp	P32456	true	0.251739
Q8IVL1	pp	O75928	true	0.717303
P30480	pp	Q02750	true	0.36467
Q15717	pp	P03372	true	0.543131
P63104	pp	Q9NXR1	true	0.426525
Q8WUM4	pp	Q16659	true	0.251739
P55157	pp	Q92918	true	0.426525
P68104	pp	P05386	true	0.426525
Q8IU81	pp	Q15583	true	0.85
Q15819	pp	O95999	true	0.75
P08579	pp	Q15287	true	0.75
Q12824	pp	Q9UJX2	true	0.426525
P53007	pp	Q8IY92	true	0.543131
Q06124	pp	P16234	true	0.426525
Q05513	pp	Q04759	true	0.717303
Q15717	pp	P27348	true	0.658416
O94817	pp	P07814	true	0.75
Q9NR46	pp	P08069	true	0.356291
Q6WCQ1	pp	P31689	true	0.426525
P23396	pp	Q15843	true	0.75
P22626	pp	Q9UBW7	true	0.426525
Q14790	pp	Q13546	true	0.85
Q9H492	pp	P08754	true	0.543131
P00519	pp	Q13023	true	0.75
O00308	pp	P26367	true	0.426525
O15372	pp	Q13573	true	0.36467
Q99459	pp	Q9UBD5	true	0.36467
P04183	pp	Q13885	true	0.706548
O75643	pp	O94906	true	0.426525
P17980	pp	P55036	true	0.75
Q13153	pp	Q13485	true	0.658416
P20073	pp	Q5SZQ8	true	0.251739
P62805	pp	P33992	true	0.75
P68400	pp	Q9UNN5	true	0.426525
O95622	pp	P22612	true	0.75
P25685	pp	Q9UNE7	true	0.426525
Q8TEW0	pp	Q8NHQ8	true	0.543131
P30101	pp	P23229	true	0.75
P16333	pp	Q92918	true	0.85
O94979	pp	O60925	true	0.251739
P56192	pp	Q99759	true	0.75
P01344	pp	Q6UXH1	true	0.251739
Q93009	pp	Q15287	true	0.75
P21675	pp	P28360	true	0.426525
P13805	pp	Q13573	true	0.251739
Q8WUM4	pp	Q99961	true	0.717303
P0CG48	pp	Q9UJY5	true	0.644307
Q96M83	pp	Q9UBU7	true	0.426525
P68133	pp	P25440	true	0.426525
P84022	pp	P41235	true	0.85
Q9NR80	pp	P31749	true	0.85
Q15843	pp	P62906	true	0.435475
P23229	pp	P05106	true	0.39125
Q9UKB1	pp	Q00653	true	0.426525
Q86UW9	pp	Q9BQY4	true	0.717303
Q7Z3B4	pp	Q9BVL2	true	0.426525
Q9NTZ6	pp	O95400	true	0.75
O75554	pp	P61978	true	0.426525
Q9BVA1	pp	Q99558	true	0.75
P35637	pp	O43390	true	0.426525
Q06187	pp	Q99836	true	0.75
Q9BUJ2	pp	Q86V81	true	0.426525
Q06124	pp	P27361	true	0.656746
P19838	pp	P10914	true	0.75
P18146	pp	Q9Y6Y0	true	0.543131
Q7Z408	pp	O95433	true	0.426525
Q9GZS1	pp	Q99729	true	0.75
P34932	pp	P19838	true	0.658416
P63104	pp	Q0VF96	true	0.426525
Q9H2F5	pp	Q9Y4A5	true	0.426525
P34931	pp	P19838	true	0.75
Q99459	pp	Q10567	true	0.36467
Q13616	pp	Q9UMX0	true	0.426525
Q15102	pp	P68104	true	0.426525
P17987	pp	P01106	true	0.435475
P48634	pp	Q9NWB1	true	0.717303
O95622	pp	P22694	true	0.75
P21675	pp	P09429	true	0.426525
Q8IWF7	pp	Q9BQY4	true	0.251739
O43889	pp	P51610	true	0.75
P18084	pp	P02768	true	0.36467
P08631	pp	O43516	true	0.75
P02679	pp	P05106	true	0.356291
P63104	pp	P42345	true	0.75
O75530	pp	P19438	true	0.85
P49841	pp	Q96HA7	true	0.251739
Q15843	pp	P62913	true	0.75
Q15843	pp	P62917	true	0.435475
O14920	pp	Q9Y6Q9	true	0.75
O60566	pp	Q92831	true	0.75
P08069	pp	P62258	true	0.75
P10244	pp	O00716	true	0.75
P62750	pp	Q13573	true	0.36467
O15372	pp	O75822	true	0.426525
Q01113	pp	P55072	true	0.85
P24941	pp	P24864	true	0.85
P25205	pp	Q9UJX2	true	0.426525
P14923	pp	P04626	true	0.543131
Q15796	pp	Q13547	true	0.85
Q9UIS9	pp	P84022	true	0.717303
P14317	pp	Q92918	true	0.426525
O00159	pp	Q99759	true	0.75
P09874	pp	P15923	true	0.251739
P49023	pp	P41240	true	0.75
Q12959	pp	Q6P1M3	true	0.39125
P63104	pp	Q9UQ35	true	0.75
P62745	pp	P06213	true	0.75
O15197	pp	P41182	true	0.426525
Q16514	pp	Q13573	true	0.36467
Q7Z4Q2	pp	Q9Y4K3	true	0.75
P53804	pp	Q05086	true	0.251739
Q16891	pp	Q9NRR5	true	0.717303
O15105	pp	Q96RT1	true	0.85
P78368	pp	O15534	true	0.543131
P51946	pp	P33993	true	0.426525
P04839	pp	P42224	true	0.467552
Q15303	pp	P20936	true	0.75
Q13501	pp	Q15796	true	0.75
P60709	pp	Q9Y4K3	true	0.426525
Q9Y5X1	pp	P0CG48	true	0.543131
P00519	pp	P30260	true	0.75
P08107	pp	P49841	true	0.55563
Q05193	pp	Q03135	true	0.85
P15531	pp	P18146	true	0.543131
P04183	pp	Q9BV38	true	0.251739
Q9UBY5	pp	P16520	true	0.39125
Q9Y265	pp	O43318	true	0.426525
O00505	pp	Q8IY92	true	0.543131
P35222	pp	Q9UKE5	true	0.75
Q13547	pp	Q09028	true	0.75
Q8TAK6	pp	P56645	true	0.426525
Q14164	pp	O75116	true	0.75
Q15149	pp	Q13573	true	0.36467
O75943	pp	O60671	true	0.426525
Q86UL8	pp	P35609	true	0.356291
O43237	pp	P04350	true	0.356291
P08621	pp	O75400	true	0.717303
P54253	pp	Q12933	true	0.75
P17066	pp	Q13233	true	0.75
P11802	pp	P30281	true	0.85
Q13153	pp	P07900	true	0.426525
P04217	pp	P20073	true	0.251739
Q15233	pp	P12956	true	0.426525
O14497	pp	P01106	true	0.426525
O75940	pp	Q9NQ55	true	0.75
P09936	pp	P83916	true	0.706548
Q71DI3	pp	P62805	true	0.39125
Q99460	pp	Q06323	true	0.426525
P04278	pp	P63267	true	0.251739
P14136	pp	P12931	true	0.426525
O75150	pp	Q09161	true	0.426525
O14904	pp	P56704	true	0.85
Q9BT78	pp	Q9UNS2	true	0.650275
Q13748	pp	Q13233	true	0.75
Q9BWF3	pp	Q92841	true	0.251739
Q13190	pp	O75396	true	0.75
P00403	pp	O00459	true	0.85
Q03181	pp	P19838	true	0.543131
Q9H173	pp	Q14192	true	0.426525
O60508	pp	O95400	true	0.426525
P81605	pp	P21796	true	0.75
O60711	pp	Q16659	true	0.251739
P41743	pp	Q9NPB6	true	0.75
Q8WVC0	pp	O15514	true	0.426525
Q16401	pp	Q5VTR2	true	0.606445
Q9Y328	pp	Q9H5H4	true	0.251739
Q9GZS1	pp	P26196	true	0.75
Q9UQC2	pp	Q92569	true	0.75
P27986	pp	P35222	true	0.543131
Q9NZJ7	pp	Q15796	true	0.435475
Q03518	pp	P08047	true	0.467552
P00519	pp	Q13177	true	0.426525
P46531	pp	P62987	true	0.36467
O14641	pp	Q01974	true	0.426525
P50591	pp	Q13618	true	0.543131
Q16576	pp	Q12830	true	0.426525
P01243	pp	P08581	true	0.426525
Q9Y616	pp	P08138	true	0.356291
Q16576	pp	P38398	true	0.426525
P61964	pp	P51610	true	0.75
Q8NBZ0	pp	P60709	true	0.426525
P42338	pp	Q92569	true	0.85
A0JLT2	pp	Q8WYP5	true	0.426525
Q8WWY3	pp	Q8IY92	true	0.543131
P21580	pp	Q99683	true	0.85
Q9P2I0	pp	Q9H6E5	true	0.55563
P51665	pp	P54252	true	0.75
O95983	pp	Q12873	true	0.426525
Q16576	pp	Q12873	true	0.426525
P62942	pp	P40337	true	0.75
Q9BZE0	pp	Q9HCS7	true	0.413749
P28070	pp	Q9Y5K5	true	0.543131
P84022	pp	Q14562	true	0.435475
P12270	pp	Q92621	true	0.426525
P00533	pp	O75159	true	0.543131
Q92963	pp	O95782	true	0.426525
P01562	pp	P42224	true	0.543131
Q9UL18	pp	P43243	true	0.543131
Q9NRG4	pp	O75122	true	0.426525
Q03518	pp	P68104	true	0.426525
P33151	pp	P35968	true	0.75
Q13794	pp	P16220	true	0.467552
P52597	pp	Q92945	true	0.426525
P29074	pp	P68104	true	0.426525
O60563	pp	P28799	true	0.75
Q8TDZ2	pp	Q9UK32	true	0.251739
Q16514	pp	Q92831	true	0.426525
P78396	pp	P53396	true	0.75
Q9ULH7	pp	O15105	true	0.717303
P52564	pp	Q9UL54	true	0.75
Q15418	pp	Q9H814	true	0.251739
Q13485	pp	Q9UPN9	true	0.75
Q13526	pp	P35222	true	0.85
Q04695	pp	Q15834	true	0.75
P13639	pp	Q15843	true	0.435475
Q9Y6K9	pp	P36873	true	0.75
Q13155	pp	P62979	true	0.543131
P45973	pp	Q9UER7	true	0.426525
Q9UQE7	pp	Q9HC98	true	0.75
Q9UPT5	pp	Q13573	true	0.36467
O14920	pp	P15104	true	0.426525
Q9NPG2	pp	P09471	true	0.426525
P62877	pp	Q9Y297	true	0.39125
P25098	pp	P0CG48	true	0.75
Q96EZ8	pp	Q99683	true	0.75
Q13480	pp	O00459	true	0.85
Q96QZ7	pp	P57087	true	0.356291
P38159	pp	Q00839	true	0.426525
Q00839	pp	P63104	true	0.75
P00519	pp	P29323	true	0.426525
Q96JC9	pp	Q9NV56	true	0.75
Q9NRI5	pp	P27348	true	0.717303
Q05209	pp	Q9NXF1	true	0.717303
P48059	pp	Q96KQ7	true	0.717303
O95433	pp	P21333	true	0.426525
Q15796	pp	Q13642	true	0.75
Q13643	pp	Q15796	true	0.75
Q9GZM8	pp	O43683	true	0.426525
Q16637	pp	Q15287	true	0.75
P25205	pp	Q92794	true	0.426525
Q93074	pp	P19793	true	0.356291
Q9UKV8	pp	P43243	true	0.543131
P51636	pp	P20264	true	0.426525
A0JLT2	pp	Q9UKV3	true	0.426525
O94776	pp	P41182	true	0.543131
P22736	pp	P04637	true	0.75
P51991	pp	Q15287	true	0.426525
Q9NRI5	pp	Q70YC4	true	0.426525
Q13309	pp	P62877	true	0.75
P09874	pp	Q14191	true	0.75
Q9UKY1	pp	P68400	true	0.706548
Q9NQX6	pp	Q16659	true	0.251739
Q13509	pp	Q13748	true	0.75
Q5TCQ9	pp	P08588	true	0.426525
Q96SB3	pp	P32239	true	0.75
Q13387	pp	P62877	true	0.251739
Q8TD86	pp	P46019	true	0.75
P12931	pp	Q8WX93	true	0.55563
P25054	pp	P20073	true	0.426525
Q16625	pp	Q13573	true	0.717303
Q9Y4G6	pp	Q9UKX5	true	0.356291
Q16629	pp	Q13573	true	0.36467
P00533	pp	O75815	true	0.426525
Q00005	pp	P27708	true	0.543131
P04626	pp	P12931	true	0.658416
Q14160	pp	Q15654	true	0.75
Q9H9G7	pp	P21333	true	0.543131
P84022	pp	Q9HCK8	true	0.435475
Q13748	pp	Q13546	true	0.75
P63104	pp	Q8WYL5	true	0.658416
P11387	pp	P08107	true	0.85
Q14164	pp	P60981	true	0.75
Q99459	pp	Q9NS91	true	0.36467
Q15118	pp	P12956	true	0.251739
Q15788	pp	Q05397	true	0.426525
P00519	pp	P78345	true	0.75
P59768	pp	P08172	true	0.39125
P43403	pp	Q9BXL7	true	0.85
P00519	pp	P78329	true	0.75
Q9H173	pp	Q9Y4K3	true	0.426525
Q9NRR5	pp	P51681	true	0.426525
Q13387	pp	Q16584	true	0.356291
P15336	pp	P16220	true	0.75
P41235	pp	P49848	true	0.426525
Q9ULW0	pp	P62993	true	0.75
P21860	pp	P16333	true	0.75
Q15797	pp	Q15052	true	0.658416
Q15796	pp	Q15052	true	0.658416
