Source	Type	Target	Oriented	Weight
P36544	pp	Q9HBG4	true	0.426525
Q15834	pp	O60293	true	0.717303
P01100	pp	Q13469	true	0.85
Q8TEW0	pp	Q15147	true	0.426525
Q9UKR5	pp	P16220	true	0.706548
P52272	pp	P48634	true	0.717303
Q15019	pp	Q14141	true	0.75
P60900	pp	O43353	true	0.75
P81274	pp	P04899	true	0.75
P16402	pp	P83916	true	0.426525
Q15047	pp	Q13332	true	0.413749
Q04206	pp	Q92769	true	0.85
P16284	pp	P06241	true	0.426525
P09914	pp	P52630	true	0.543131
O15315	pp	P62805	true	0.75
P55854	pp	Q05086	true	0.251739
Q13077	pp	Q9Y6Q6	true	0.85
P61353	pp	Q15843	true	0.435475
Q12933	pp	Q00610	true	0.75
Q15714	pp	Q9Y5M8	true	0.75
P49841	pp	P54252	true	0.251739
Q8NCM8	pp	P07437	true	0.356291
Q04206	pp	Q92793	true	0.85
O95831	pp	Q96HA7	true	0.435475
O60641	pp	O14920	true	0.426525
P22626	pp	Q15287	true	0.426525
Q09028	pp	Q9UJX2	true	0.426525
Q99683	pp	O43318	true	0.75
Q9Y3C5	pp	Q9UNA4	true	0.717303
Q15393	pp	Q13573	true	0.36467
P04183	pp	Q9UMN6	true	0.251739
P16930	pp	P18146	true	0.543131
P01106	pp	P35606	true	0.36467
P49407	pp	O00203	true	0.75
P25398	pp	Q99558	true	0.75
P18146	pp	O15055	true	0.543131
O43294	pp	P04792	true	0.426525
P28331	pp	O75380	true	0.426525
P07108	pp	P49841	true	0.251739
P09341	pp	P09874	true	0.543131
Q9UKV8	pp	Q15717	true	0.543131
P58107	pp	Q9Y4K3	true	0.75
Q15366	pp	Q13573	true	0.36467
O15151	pp	P27348	true	0.658416
Q14814	pp	P27348	true	0.658416
P61077	pp	Q9NQW7	true	0.251739
P54727	pp	P38398	true	0.75
Q9Y5B9	pp	P67870	true	0.426525
O43707	pp	Q13554	true	0.75
O43707	pp	Q13555	true	0.426525
P49682	pp	P32121	true	0.356291
Q99816	pp	P06733	true	0.251739
P01106	pp	O75489	true	0.435475
Q14203	pp	O95817	true	0.410419
P30154	pp	P67775	true	0.75
O60907	pp	P62805	true	0.56175
P49841	pp	P19793	true	0.251739
Q99569	pp	P08575	true	0.75
P05060	pp	Q14151	true	0.717303
P35222	pp	O14745	true	0.75
P13639	pp	P08238	true	0.75
P15622	pp	Q96BR9	true	0.426525
P19838	pp	P43243	true	0.75
P42566	pp	P22455	true	0.356291
Q8WVC0	pp	Q6P1J9	true	0.75
P53350	pp	P06858	true	0.543131
P31749	pp	P19174	true	0.75
P62324	pp	P11940	true	0.356291
Q00653	pp	Q9BVA1	true	0.426525
Q06124	pp	P19438	true	0.75
Q13501	pp	Q13555	true	0.55563
P19474	pp	P29692	true	0.426525
P60842	pp	Q13573	true	0.36467
Q92597	pp	343477	true	0.426525
P15056	pp	P54274	true	0.426525
P49840	pp	O75398	true	0.75
O43586	pp	Q9Y6E2	true	0.75
P84022	pp	O14640	true	0.85
Q13557	pp	Q13555	true	0.426525
O60563	pp	P03372	true	0.75
Q9HBI0	pp	P05556	true	0.356291
Q99547	pp	Q9UKR5	true	0.717303
Q9P0U4	pp	Q9UBL3	true	0.426525
O00305	pp	P21246	true	0.706548
P42336	pp	Q06124	true	0.356291
P23246	pp	Q92574	true	0.717303
Q92925	pp	P04637	true	0.426525
P14678	pp	Q9UKR5	true	0.717303
P49411	pp	P62993	true	0.55563
P01137	pp	P05067	true	0.75
P04637	pp	Q92922	true	0.426525
Q13485	pp	Q14653	true	0.543131
P01106	pp	Q96A65	true	0.75
P48023	pp	P62993	true	0.75
Q92793	pp	P98177	true	0.426525
Q2TAY7	pp	P62993	true	0.85
Q9Y5K5	pp	O15105	true	0.85
P42771	pp	Q7Z6Z7	true	0.426525
O60641	pp	P32121	true	0.426525
P68431	pp	P00533	true	0.426525
P61956	pp	Q9HC62	true	0.75
P16150	pp	P06241	true	0.426525
O75400	pp	Q9UKY1	true	0.717303
Q9UBD5	pp	Q13573	true	0.36467
P04637	pp	Q9H7Z6	true	0.75
O43670	pp	P18146	true	0.543131
P51532	pp	P09914	true	0.543131
P61244	pp	P84022	true	0.426525
O14640	pp	P49674	true	0.85
P52272	pp	P35222	true	0.543131
P63104	pp	P57059	true	0.75
Q16637	pp	Q9GZT6	true	0.251739
Q13111	pp	P67870	true	0.426525
Q92769	pp	P08047	true	0.426525
O75525	pp	Q8TBE0	true	0.717303
Q96NW7	pp	O14656	true	0.75
P16104	pp	P06733	true	0.426525
Q96CA5	pp	O43464	true	0.75
P62701	pp	Q99558	true	0.75
P18146	pp	Q9Y6K1	true	0.543131
Q09472	pp	Q9Y6X2	true	0.426525
P19438	pp	P62993	true	0.85
P63104	pp	Q9NRI5	true	0.717303
P42338	pp	Q05397	true	0.75
Q15437	pp	Q13573	true	0.36467
Q14315	pp	P08514	true	0.356291
P62736	pp	Q92574	true	0.717303
P23229	pp	P06756	true	0.426525
Q96HA8	pp	Q16637	true	0.717303
P62987	pp	P19438	true	0.75
P62841	pp	P23396	true	0.426525
P62847	pp	P23396	true	0.426525
P03956	pp	P17676	true	0.467552
P19438	pp	P23396	true	0.75
O75528	pp	Q96ES7	true	0.426525
O75525	pp	Q8TBB1	true	0.717303
Q9UJM3	pp	O00459	true	0.85
Q96J02	pp	Q13546	true	0.543131
Q15287	pp	O95782	true	0.75
O95785	pp	Q16637	true	0.251739
Q12931	pp	P16104	true	0.426525
Q99836	pp	O15455	true	0.75
Q9Y4K3	pp	O75477	true	0.75
Q96AQ9	pp	Q96EY1	true	0.426525
Q16663	pp	P19838	true	0.467552
O43676	pp	Q16795	true	0.426525
Q13571	pp	Q9NQ87	true	0.717303
Q13155	pp	Q8TBB1	true	0.717303
O60739	pp	Q96FW1	true	0.36467
Q15811	pp	Q16659	true	0.251739
O15360	pp	Q8TAQ2	true	0.426525
Q9Y3R0	pp	Q14653	true	0.75
Q99966	pp	P05412	true	0.75
O15504	pp	Q9UBU9	true	0.356291
P01106	pp	Q9H3U1	true	0.36467
P06702	pp	P32121	true	0.426525
P10914	pp	P51532	true	0.543131
Q9UKG1	pp	Q9Y243	true	0.543131
P35527	pp	P12830	true	0.426525
Q9Y2I6	pp	Q96CN9	true	0.717303
Q9UI14	pp	P51116	true	0.717303
Q96ST3	pp	Q9UBL3	true	0.75
P04183	pp	Q9UNN5	true	0.251739
P19438	pp	P62158	true	0.75
Q16665	pp	P40763	true	0.543131
Q16666	pp	P40763	true	0.543131
Q9Y4K3	pp	Q9C0K7	true	0.75
Q13485	pp	Q13501	true	0.75
P56537	pp	Q9UL03	true	0.426525
Q9UJX2	pp	Q96GM5	true	0.426525
O94864	pp	O75478	true	0.426525
P09874	pp	Q00653	true	0.75
Q99459	pp	Q9UQE7	true	0.36467
Q92934	pp	Q9P1W9	true	0.426525
Q9H9J4	pp	P04637	true	0.36467
P62070	pp	O00238	true	0.658416
Q07817	pp	Q9UKY1	true	0.251739
O14513	pp	P52735	true	0.251739
P17931	pp	P08195	true	0.543131
P63104	pp	P16104	true	0.75
P01100	pp	Q9Y6K9	true	0.543131
Q13155	pp	Q9Y4K3	true	0.75
Q9BWC9	pp	Q9UKR5	true	0.0855694
P10809	pp	Q13573	true	0.36467
P15941	pp	P62993	true	0.426525
O96019	pp	Q96Q83	true	0.426525
P06899	pp	Q9UBL3	true	0.426525
P51532	pp	O75030	true	0.85
P16104	pp	Q13315	true	0.75
O95859	pp	Q00604	true	0.543131
Q9NXK8	pp	P49918	true	0.75
Q13444	pp	O15259	true	0.75
Q9UM73	pp	P35568	true	0.426525
P14866	pp	P22607	true	0.426525
Q07889	pp	P17301	true	0.426525
Q15047	pp	Q5T3J3	true	0.717303
Q14676	pp	Q13315	true	0.426525
Q14674	pp	Q13315	true	0.75
Q07890	pp	P17301	true	0.426525
Q14186	pp	Q92831	true	0.426525
O75197	pp	Q92837	true	0.85
Q99623	pp	P11171	true	0.75
P98175	pp	Q15459	true	0.75
O75578	pp	P17301	true	0.426525
Q01844	pp	O75940	true	0.75
P52597	pp	Q15287	true	0.426525
Q04724	pp	O95343	true	0.75
P49790	pp	O75694	true	0.426525
Q14164	pp	P63261	true	0.75
P48506	pp	P08047	true	0.543131
P49792	pp	O75694	true	0.426525
P23508	pp	P42704	true	0.75
O14745	pp	P41231	true	0.75
O75928	pp	P51610	true	0.426525
Q8IUQ4	pp	Q9H9Q2	true	0.426525
Q13148	pp	Q9UNZ2	true	0.426525
Q13547	pp	Q13485	true	0.85
P18146	pp	Q09472	true	0.75
P35222	pp	2310	true	0.426525
P67870	pp	Q7Z6J9	true	0.251739
Q96Q27	pp	O15198	true	0.717303
P00966	pp	P63104	true	0.75
P49703	pp	P18669	true	0.426525
P01100	pp	P10826	true	0.426525
Q13485	pp	Q13569	true	0.717303
P63010	pp	P05783	true	0.85
O96019	pp	Q9UJX2	true	0.426525
P35813	pp	P50750	true	0.75
Q9H4A3	pp	O95817	true	0.426525
P09382	pp	P63104	true	0.75
P23508	pp	P23921	true	0.75
Q99816	pp	Q96H20	true	0.251739
Q14192	pp	P26006	true	0.75
P04844	pp	P16104	true	0.426525
Q13136	pp	Q9NS73	true	0.717303
P29459	pp	P08047	true	0.467552
P01106	pp	Q9UGJ1	true	0.36467
Q13409	pp	P07437	true	0.356291
P09874	pp	Q9NQB0	true	0.75
O95376	pp	Q92993	true	0.717303
P24864	pp	P51610	true	0.543131
Q99549	pp	Q9H9B1	true	0.36467
P63104	pp	Q13813	true	0.75
Q13625	pp	P05067	true	0.75
P04637	pp	Q92994	true	0.426525
P53350	pp	Q96RK0	true	0.251739
O00231	pp	Q06455	true	0.75
Q8IX03	pp	Q16659	true	0.251739
P63104	pp	P47736	true	0.75
Q9H8E8	pp	O75528	true	0.426525
P48023	pp	Q92851	true	0.75
Q9H492	pp	Q05655	true	0.426525
P01106	pp	P41227	true	0.543131
P00533	pp	P22681	true	0.85
Q9Y5J5	pp	O60762	true	0.75
Q04206	pp	Q92598	true	0.426525
Q09472	pp	P48443	true	0.356291
P17844	pp	P07437	true	0.426525
Q96FW1	pp	P04637	true	0.75
P55884	pp	P60228	true	0.75
Q14526	pp	O14497	true	0.426525
P16220	pp	Q13315	true	0.426525
P38159	pp	Q92530	true	0.426525
P48729	pp	Q9BT88	true	0.75
Q14194	pp	Q9BTE0	true	0.717303
Q9HC29	pp	P98170	true	0.75
Q9P2D1	pp	Q86U86	true	0.36467
P61619	pp	P13569	true	0.75
P20936	pp	P09619	true	0.75
P19474	pp	P61981	true	0.75
P04628	pp	Q9UEF7	true	0.85
O00231	pp	Q99717	true	0.717303
Q9BRP4	pp	P48556	true	0.75
Q9NYJ8	pp	Q9UDY8	true	0.75
Q9ULW2	pp	Q13467	true	0.85
Q9UBU8	pp	Q9H2F5	true	0.426525
Q13233	pp	P38646	true	0.75
Q96SN8	pp	Q9HC62	true	0.706548
Q92905	pp	P63244	true	0.426525
P63104	pp	P27986	true	0.85
Q09472	pp	P19793	true	0.356291
Q92793	pp	Q9Y265	true	0.543131
P17931	pp	P08253	true	0.361857
Q06190	pp	P67775	true	0.197779
Q96L91	pp	Q9Y4A5	true	0.426525
Q562F6	pp	P67775	true	0.426525
Q14152	pp	P60228	true	0.75
P63244	pp	P06241	true	0.426525
Q13077	pp	O43353	true	0.75
P60484	pp	P46934	true	0.75
P21675	pp	P04637	true	0.426525
P21673	pp	P04637	true	0.717303
Q9H0I2	pp	Q92997	true	0.0855694
Q92831	pp	O75528	true	0.426525
Q9H3U1	pp	O15198	true	0.717303
Q92830	pp	O75528	true	0.426525
Q15047	pp	P08670	true	0.717303
O15360	pp	Q68CP9	true	0.426525
Q9UI14	pp	Q96HA8	true	0.717303
Q9ULM3	pp	P78537	true	0.426525
Q9Y4H2	pp	P27348	true	0.75
Q68CP9	pp	Q8NFD5	true	0.426525
Q02539	pp	P05114	true	0.426525
Q92793	pp	P10071	true	0.85
Q9H204	pp	O15259	true	0.453855
P18146	pp	P04080	true	0.543131
P49757	pp	Q8TBB1	true	0.75
Q9H6R7	pp	Q9Y265	true	0.75
O14920	pp	Q00839	true	0.75
Q13485	pp	Q13643	true	0.75
Q13480	pp	P19174	true	0.85
Q13642	pp	Q13485	true	0.75
Q96L91	pp	O95619	true	0.426525
Q99618	pp	Q12933	true	0.717303
P62249	pp	Q99558	true	0.75
O75822	pp	Q9Y5V3	true	0.413749
Q96RT1	pp	P50052	true	0.453855
P01106	pp	Q9UIA9	true	0.36467
P14866	pp	O95400	true	0.426525
Q15797	pp	Q99460	true	0.717303
Q13263	pp	Q9Y4K3	true	0.75
Q12959	pp	P43403	true	0.356291
P33991	pp	Q96HA7	true	0.435475
Q15262	pp	P06213	true	0.75
Q9UI14	pp	Q9GZT8	true	0.717303
P31947	pp	Q99959	true	0.75
Q09472	pp	P24864	true	0.543131
P05230	pp	P38646	true	0.426525
O43237	pp	Q13748	true	0.356291
Q9BYG5	pp	Q15147	true	0.426525
Q9Y5Q3	pp	Q92793	true	0.543131
Q13363	pp	P56545	true	0.426525
Q9BYG4	pp	Q15147	true	0.426525
P04156	pp	P11021	true	0.75
Q86UW9	pp	Q93062	true	0.717303
Q9UJU2	pp	P25054	true	0.55563
Q96BK5	pp	Q13310	true	0.75
P48729	pp	Q9Y2T1	true	0.75
Q07666	pp	P27986	true	0.85
Q07157	pp	Q08043	true	0.356291
P62316	pp	Q6WCQ1	true	0.85
O95704	pp	P05067	true	0.426525
Q99741	pp	Q06190	true	0.426525
P09619	pp	Q13239	true	0.75
Q9Y265	pp	Q9Y4K3	true	0.75
P16871	pp	P06733	true	0.543131
Q04206	pp	Q96C36	true	0.426525
P19012	pp	P02538	true	0.426525
Q16576	pp	P62993	true	0.75
P48729	pp	Q13469	true	0.85
P62987	pp	Q07812	true	0.75
O00755	pp	Q9H1J7	true	0.85
Q0VF96	pp	P62258	true	0.426525
P25208	pp	P62993	true	0.426525
Q13363	pp	P61968	true	0.75
P33991	pp	Q9UBD5	true	0.356291
Q13263	pp	Q9Y478	true	0.75
Q9ULV1	pp	O95859	true	0.75
P24844	pp	P63261	true	0.75
Q13200	pp	Q9Y4K3	true	0.75
P61421	pp	Q9NRF9	true	0.426525
P49792	pp	P63165	true	0.356291
Q9UQM7	pp	Q13554	true	0.75
P01106	pp	P31946	true	0.435475
P63000	pp	P48039	true	0.75
O00422	pp	Q86Y56	true	0.75
Q9P2G9	pp	Q16543	true	0.426525
P01100	pp	P19388	true	0.251739
Q04206	pp	Q96BH1	true	0.85
P19012	pp	Q6ZU52	true	0.717303
Q14653	pp	Q13794	true	0.75
Q08211	pp	P52565	true	0.75
O75365	pp	Q9UBS4	true	0.75
O15360	pp	Q86U86	true	0.426525
P38936	pp	P15880	true	0.251739
P60484	pp	P05060	true	0.706548
P52272	pp	Q07955	true	0.426525
O14980	pp	P08238	true	0.75
Q7Z589	pp	P83916	true	0.75
Q15796	pp	Q6ZW49	true	0.717303
Q01201	pp	P04350	true	0.75
Q13263	pp	P45973	true	0.75
P46934	pp	P11362	true	0.75
P78417	pp	Q9Y4K3	true	0.75
Q04771	pp	Q13153	true	0.658416
Q08211	pp	P52597	true	0.426525
Q12933	pp	P04350	true	0.75
P19022	pp	Q05209	true	0.75
Q15047	pp	Q9H9J2	true	0.706548
Q9H2G2	pp	P98082	true	0.426525
P01100	pp	Q03060	true	0.543131
Q9UJX2	pp	Q8NFD5	true	0.426525
P14314	pp	P16104	true	0.426525
Q969G3	pp	Q92922	true	0.426525
Q99459	pp	Q9H9B1	true	0.36467
Q92905	pp	Q12772	true	0.426525
P01106	pp	Q9UI26	true	0.36467
O43237	pp	Q9BVA1	true	0.356291
Q16363	pp	Q13432	true	0.426525
P10644	pp	Q96EZ8	true	0.75
P43686	pp	P28566	true	0.75
Q8NG27	pp	P51617	true	0.543131
P25025	pp	Q92994	true	0.543131
Q15691	pp	P30622	true	0.650275
P11021	pp	Q99558	true	0.75
P30040	pp	Q9NRR5	true	0.717303
O60925	pp	Q15287	true	0.75
P18146	pp	P26651	true	0.543131
P52272	pp	Q12986	true	0.426525
Q9NYJ8	pp	P07900	true	0.75
P16871	pp	P41182	true	0.543131
P62993	pp	Q03001	true	0.75
P04183	pp	Q9UPQ3	true	0.251739
P41440	pp	P17676	true	0.543131
P54727	pp	Q01831	true	0.426525
Q13105	pp	P08047	true	0.356291
P24385	pp	P19447	true	0.543131
Q13263	pp	Q13177	true	0.75
Q92974	pp	P62258	true	0.426525
Q68CJ9	pp	Q92793	true	0.75
P01579	pp	P05412	true	0.75
P42229	pp	P62879	true	0.251739
Q9UNS2	pp	Q9Y239	true	0.75
P15170	pp	P40337	true	0.75
Q969W9	pp	Q9NRR5	true	0.535382
P04626	pp	Q13239	true	0.75
P07437	pp	Q13546	true	0.75
P18146	pp	O43889	true	0.543131
Q92616	pp	Q04206	true	0.426525
P17931	pp	O60506	true	0.543131
Q96T58	pp	P53350	true	0.426525
Q9NR50	pp	P61421	true	0.426525
Q09472	pp	P01567	true	0.543131
Q06190	pp	P53041	true	0.658416
Q13485	pp	Q13950	true	0.85
P19838	pp	P78527	true	0.75
Q05516	pp	Q86Y56	true	0.717303
Q9NPB9	pp	P19838	true	0.543131
P03905	pp	O14561	true	0.426525
P63104	pp	P11055	true	0.435475
Q13501	pp	Q04771	true	0.75
P31749	pp	Q15121	true	0.75
Q2TAY7	pp	Q15149	true	0.85
P07437	pp	Q13573	true	0.36467
P11388	pp	P11387	true	0.75
P07900	pp	P53041	true	0.75
Q92574	pp	P27348	true	0.75
P52756	pp	P35637	true	0.426525
P63146	pp	Q8IWV7	true	0.717303
Q6WCQ1	pp	P21333	true	0.426525
O95376	pp	P51681	true	0.426525
P41220	pp	P60228	true	0.75
P60568	pp	Q04206	true	0.543131
Q8WUM4	pp	Q13573	true	0.36467
Q96L91	pp	Q9Y230	true	0.75
Q86YP4	pp	Q12873	true	0.426525
Q9H0M0	pp	O15105	true	0.85
Q9GZS3	pp	Q9HCE7	true	0.658416
Q86X55	pp	P17676	true	0.75
P16471	pp	P35568	true	0.85
P51610	pp	Q9NR33	true	0.426525
P09496	pp	Q00610	true	0.36467
Q9UNY4	pp	Q99459	true	0.75
O14576	pp	O43809	true	0.251739
P62280	pp	P23396	true	0.426525
P68400	pp	P49407	true	0.75
Q92985	pp	P41182	true	0.543131
Q14164	pp	P09874	true	0.75
P16402	pp	P05114	true	0.426525
Q9UJW3	pp	P49841	true	0.251739
P63104	pp	P68363	true	0.75
Q9Y265	pp	Q96L91	true	0.75
P98082	pp	P62993	true	0.75
P20248	pp	P54198	true	0.56175
P98077	pp	P62993	true	0.85
P52948	pp	Q9GZY0	true	0.356291
P84243	pp	Q9UJW3	true	0.75
P00533	pp	P56539	true	0.39125
O14745	pp	P47900	true	0.75
P49427	pp	P68400	true	0.426525
P60510	pp	Q04206	true	0.426525
P41279	pp	O96019	true	0.426525
O60216	pp	Q9UQE7	true	0.75
Q9GZX5	pp	P38398	true	0.426525
O95477	pp	P18146	true	0.543131
Q13418	pp	O60762	true	0.75
P17931	pp	P02751	true	0.55563
P52735	pp	Q9NV56	true	0.251739
Q96SN8	pp	Q9UKR5	true	0.706548
P09651	pp	Q99558	true	0.75
P35609	pp	P18084	true	0.356291
P42224	pp	Q05655	true	0.75
P07900	pp	Q99558	true	0.85
Q06609	pp	Q14191	true	0.543131
P61978	pp	Q15717	true	0.251739
P27986	pp	P42336	true	0.85
P15880	pp	P49841	true	0.251739
Q15714	pp	Q75N90	true	0.251739
P54727	pp	P07108	true	0.251739
Q9P2H0	pp	P33240	true	0.717303
P23458	pp	P16473	true	0.85
Q15008	pp	Q9Y4R8	true	0.75
Q12933	pp	Q92851	true	0.85
Q12778	pp	Q13627	true	0.426525
Q09472	pp	P49736	true	0.36467
Q9Y265	pp	Q96EZ8	true	0.75
Q92793	pp	P51692	true	0.75
Q5TA45	pp	Q99750	true	0.717303
O00231	pp	P17980	true	0.426525
Q01844	pp	Q96M83	true	0.717303
Q9H9F9	pp	Q9Y265	true	0.75
Q9GZV5	pp	P62258	true	0.75
P18146	pp	P02746	true	0.543131
P61073	pp	Q04206	true	0.543131
Q99459	pp	P07900	true	0.36467
P01023	pp	P62993	true	0.426525
Q7L590	pp	P33992	true	0.426525
Q15233	pp	Q8WXF1	true	0.413749
Q9HBI1	pp	P06756	true	0.356291
Q9Y2X8	pp	Q96EP1	true	0.75
Q9HBI0	pp	P06756	true	0.356291
P01106	pp	Q96KQ7	true	0.543131
Q96EB6	pp	O14640	true	0.426525
O60508	pp	P35637	true	0.426525
P35637	pp	Q04206	true	0.426525
Q99623	pp	Q8N1F7	true	0.75
Q9NVD7	pp	P08514	true	0.356291
O15550	pp	O15198	true	0.717303
P62987	pp	Q15078	true	0.36467
Q14192	pp	P16885	true	0.426525
P41240	pp	P08069	true	0.75
Q15653	pp	P07814	true	0.75
Q02543	pp	P62993	true	0.75
P41091	pp	O75822	true	0.356291
P04183	pp	P51693	true	0.706548
P30049	pp	O43353	true	0.75
Q15078	pp	P62993	true	0.426525
O75533	pp	P63104	true	0.75
Q13573	pp	Q9Y678	true	0.36467
Q96BN2	pp	O75528	true	0.426525
P05455	pp	Q9Y4K3	true	0.75
Q13416	pp	P54274	true	0.75
P04150	pp	P07900	true	0.75
P52272	pp	Q08211	true	0.426525
P04049	pp	Q9UQM7	true	0.75
P15941	pp	P49841	true	0.75
P18031	pp	P00533	true	0.85
Q01970	pp	Q9BYG5	true	0.426525
P24941	pp	Q99523	true	0.75
Q13148	pp	Q9UKY1	true	0.413749
Q96RT1	pp	P35609	true	0.453855
Q13363	pp	Q9UKV0	true	0.426525
P83731	pp	Q99558	true	0.75
P42229	pp	P10242	true	0.85
P30084	pp	O43353	true	0.75
Q8IUQ4	pp	P43146	true	0.426525
Q15334	pp	Q8TEW0	true	0.543131
Q9NS73	pp	P78537	true	0.426525
P55854	pp	Q8NFD5	true	0.56175
P15172	pp	P08047	true	0.426525
Q99459	pp	P11021	true	0.36467
Q13485	pp	P05412	true	0.85
Q9Y4K3	pp	Q9Y678	true	0.75
P41743	pp	P07900	true	0.543131
P55209	pp	P04637	true	0.426525
P22392	pp	Q9Y230	true	0.75
P04183	pp	P02675	true	0.251739
P00519	pp	P08047	true	0.75
P52948	pp	Q9UBU9	true	0.75
Q15365	pp	P43243	true	0.717303
P63104	pp	Q13111	true	0.426525
O75444	pp	P67870	true	0.426525
Q13635	pp	P06493	true	0.426525
P35998	pp	P12757	true	0.717303
P20073	pp	P05452	true	0.251739
Q9H9J2	pp	P32121	true	0.75
Q9UI14	pp	Q9H8W4	true	0.717303
Q86V81	pp	O95400	true	0.426525
Q92597	pp	P12956	true	0.75
Q06609	pp	Q12873	true	0.717303
Q09472	pp	P10826	true	0.426525
P14635	pp	Q99640	true	0.426525
P12814	pp	P09467	true	0.426525
P46527	pp	P27348	true	0.75
Q96EW2	pp	P21246	true	0.717303
P30304	pp	P01112	true	0.606445
P62258	pp	Q92574	true	0.56175
Q07021	pp	O95819	true	0.426525
P04637	pp	Q14151	true	0.55563
Q9Y5X3	pp	Q16543	true	0.251739
P35222	pp	Q01826	true	0.75
Q13077	pp	Q9Y4K3	true	0.85
Q13363	pp	Q9P2Y4	true	0.251739
Q01130	pp	Q9NRR5	true	0.717303
Q9Y265	pp	Q92993	true	0.75
P29692	pp	P06493	true	0.426525
P54253	pp	Q9UBE8	true	0.717303
Q13077	pp	Q13546	true	0.85
P31947	pp	P35568	true	0.75
Q00653	pp	P34931	true	0.75
Q99459	pp	Q92900	true	0.36467
P68366	pp	P68371	true	0.75
Q07812	pp	P31749	true	0.75
P11055	pp	P63261	true	0.356291
P07288	pp	P02768	true	0.36467
Q8TEQ6	pp	P06730	true	0.75
Q14186	pp	P04637	true	0.426525
P09874	pp	Q9UGN5	true	0.543131
P16104	pp	O96019	true	0.426525
Q9Y6N8	pp	P21246	true	0.706548
Q9BWF3	pp	P26368	true	0.251739
P67870	pp	Q9Y4Z0	true	0.426525
P46940	pp	Q13573	true	0.36467
O15105	pp	P35222	true	0.85
Q3ZCM7	pp	Q14204	true	0.356291
Q9HBI0	pp	P05106	true	0.356291
P13535	pp	P63261	true	0.356291
Q16637	pp	P49841	true	0.75
P11233	pp	P01112	true	0.75
P29074	pp	Q92993	true	0.706548
Q16531	pp	Q8NHY2	true	0.75
P40306	pp	P21246	true	0.413749
Q9Y5S8	pp	P01375	true	0.426525
Q96C92	pp	Q12873	true	0.717303
Q99684	pp	Q8WZ42	true	0.251739
Q16531	pp	P62877	true	0.426525
P67870	pp	Q96EZ8	true	0.75
P35813	pp	O14641	true	0.426525
Q07157	pp	P32745	true	0.55563
Q9NRR5	pp	Q12933	true	0.717303
Q9UI14	pp	P31150	true	0.426525
P20936	pp	P10721	true	0.85
P04150	pp	P05412	true	0.426525
O43237	pp	Q13573	true	0.36467
Q16637	pp	P01871	true	0.251739
P12270	pp	Q8N1F7	true	0.426525
O15162	pp	Q16659	true	0.251739
P14859	pp	P08047	true	0.75
Q9UMN6	pp	P06241	true	0.453855
Q9Y2Q3	pp	Q9Y678	true	0.75
Q8TEY5	pp	Q92793	true	0.75
Q9UKW4	pp	P62993	true	0.85
P11586	pp	P01243	true	0.426525
P60709	pp	P18084	true	0.356291
P60520	pp	Q14204	true	0.75
Q13435	pp	Q13573	true	0.36467
Q9UGN5	pp	P19256	true	0.644307
Q14164	pp	Q9NZI8	true	0.75
P18146	pp	P61244	true	0.543131
Q13363	pp	Q15291	true	0.251739
O14497	pp	P51531	true	0.426525
P08107	pp	Q15628	true	0.426525
P20226	pp	Q9Y265	true	0.75
Q96AQ9	pp	P28799	true	0.426525
P31350	pp	Q99816	true	0.251739
Q15714	pp	Q9P031	true	0.75
P62826	pp	Q9HAV4	true	0.75
P62979	pp	Q99759	true	0.75
P29350	pp	Q9Y4K3	true	0.85
P49736	pp	Q9UNS1	true	0.426525
P60660	pp	O43809	true	0.717303
O75533	pp	Q9NZC7	true	0.75
P18146	pp	P51817	true	0.543131
Q04206	pp	P60709	true	0.426525
P02741	pp	Q06330	true	0.467552
P04637	pp	Q9UBE0	true	0.75
Q9UID3	pp	P49841	true	0.251739
O75694	pp	Q9Y4K3	true	0.75
Q09472	pp	O15350	true	0.75
Q14790	pp	Q13618	true	0.75
P29074	pp	P51681	true	0.426525
Q9NX14	pp	Q6UXH1	true	0.251739
Q01081	pp	P11940	true	0.251739
Q92793	pp	P83916	true	0.426525
Q92597	pp	P46781	true	0.75
P00488	pp	Q05397	true	0.251739
Q13191	pp	P10721	true	0.85
P01106	pp	P49715	true	0.85
Q13573	pp	P06493	true	0.36467
Q15047	pp	Q9H4M7	true	0.706548
Q13418	pp	Q9Y678	true	0.75
O43561	pp	O00459	true	0.85
P18146	pp	P51825	true	0.543131
P18847	pp	P05412	true	0.75
Q96EB6	pp	P67870	true	0.75
P12814	pp	O75578	true	0.356291
O60318	pp	Q9H5I1	true	0.251739
P11142	pp	O43318	true	0.426525
P55157	pp	P19174	true	0.426525
P14780	pp	P08047	true	0.543131
O00170	pp	P08238	true	0.75
Q03060	pp	P01375	true	0.467552
O76094	pp	P12757	true	0.717303
O95352	pp	Q8IY92	true	0.543131
Q00169	pp	P19174	true	0.85
Q9H9E3	pp	Q15019	true	0.251739
P63010	pp	P53675	true	0.75
Q8NDB2	pp	P63104	true	0.435475
P67870	pp	P07900	true	0.426525
P53803	pp	Q6PD62	true	0.426525
P08729	pp	P00533	true	0.85
Q13526	pp	P06493	true	0.426525
P48643	pp	P67775	true	0.543131
P04183	pp	P02768	true	0.251739
P47914	pp	Q12873	true	0.706548
Q9NYG5	pp	Q92905	true	0.426525
P06730	pp	Q9Y4K3	true	0.75
Q92905	pp	P63104	true	0.426525
