Source	Type	Target	Oriented	Weight
P58753	pd	Q9Y4K3	true	0.75
Q13753	pd	P17301	true	0.536564
P50151	pd	P28482	true	0.75
P20827	pd	P22455	true	0.536564
P06401	pd	Q12778	true	0.426525
Q8N474	pd	P41221	true	0.85
Q15831	pd	O43524	true	0.75
Q9HBY8	pd	O43524	true	0.75
P50052	pd	P50148	true	0.536564
P51686	pd	P63096	true	0.536564
P01106	pd	O14543	true	0.426525
P01133	pd	P04626	true	0.536564
Q9UM73	pd	P48736	true	0.536564
Q9NP95	pd	P07333	true	0.536564
P05771	pd	Q9UBI6	true	0.75
P04626	pd	P06493	true	0.426525
P05771	pd	P08754	true	0.75
P17252	pd	Q05397	true	0.75
P62877	pd	Q15796	true	0.505993
P11362	pd	Q92529	true	0.536564
P63104	pd	Q9UK53	true	0.75
P17252	pd	O14610	true	0.75
P11362	pd	Q92569	true	0.536564
P62879	pd	Q92569	true	0.536564
P67870	pd	Q9UQE7	true	0.426525
O00459	pd	Q9Y243	true	0.75
Q9GZT5	pd	O75084	true	0.75
Q07890	pd	P28482	true	0.426525
P51654	pd	P04628	true	0.536564
Q13485	pd	Q16254	true	0.85
Q8NG27	pd	P84022	true	0.85
Q12933	pd	Q15750	true	0.85
Q9HAU4	pd	P00533	true	0.723012
Q13315	pd	O95071	true	0.426525
P31371	pd	P10721	true	0.536564
P06241	pd	Q92569	true	0.75
P25054	pd	O14965	true	0.426525
P31946	pd	P48730	true	0.505993
P31371	pd	P22607	true	0.536564
P05106	pd	Q14344	true	0.536564
P53350	pd	P30307	true	0.75
P53350	pd	P30305	true	0.75
P53350	pd	P30304	true	0.75
P62834	pd	Q8WYR1	true	0.536564
P06493	pd	Q92993	true	0.426525
P31371	pd	P09619	true	0.536564
P45983	pd	Q96LC9	true	0.75
Q15750	pd	P27361	true	0.75
P17252	pd	P61952	true	0.75
Q53ET0	pd	P31751	true	0.75
Q53ET0	pd	P31749	true	0.75
P05019	pd	P22455	true	0.536564
P35222	pd	Q9UIK4	true	0.426525
Q07889	pd	P16885	true	0.426525
P08575	pd	P07948	true	0.85
Q96Q83	pd	P04637	true	0.426525
Q01094	pd	Q01831	true	0.426525
Q6ZW49	pd	Q13315	true	0.426525
P08069	pd	P27986	true	0.75
P12931	pd	P63000	true	0.656746
P00519	pd	Q15642	true	0.426525
Q96HF1	pd	Q9GZT5	true	0.75
P15153	pd	Q9P286	true	0.75
P17676	pd	Q13950	true	0.426525
P08138	pd	O00459	true	0.75
O15520	pd	P07333	true	0.536564
P53355	pd	Q7KZI7	true	0.426525
Q86U86	pd	O00716	true	0.426525
Q9UBS5	pd	Q9UK08	true	0.536564
P35222	pd	Q86UL8	true	0.536564
O00755	pd	O75084	true	0.85
Q9H1J7	pd	Q9UP38	true	0.75
Q13315	pd	Q15435	true	0.426525
P45983	pd	P45984	true	0.536564
P11215	pd	P48736	true	0.536564
O00144	pd	P50148	true	0.75
P67870	pd	P51610	true	0.75
P63000	pd	P52564	true	0.536564
P22612	pd	P49841	true	0.521588
P42574	pd	O75822	true	0.426525
P60953	pd	Q99683	true	0.536564
P06241	pd	P27986	true	0.85
Q9NYJ8	pd	P28482	true	0.75
Q9H2F5	pd	Q13315	true	0.426525
Q16363	pd	P56199	true	0.536564
Q16288	pd	Q9UQQ2	true	0.75
Q13535	pd	P27694	true	0.426525
P12931	pd	Q8WYR1	true	0.75
P24941	pd	P10244	true	0.426525
P02452	pd	Q13797	true	0.536564
Q9NZC7	pd	O14641	true	0.426525
P42574	pd	O14920	true	0.85
Q13976	pd	P62136	true	0.75
Q13976	pd	P62140	true	0.75
P00519	pd	P42229	true	0.75
P02751	pd	P18564	true	0.536564
P00519	pd	P42226	true	0.426525
O15123	pd	P06213	true	0.536564
P49840	pd	P33176	true	0.75
Q9H4E5	pd	Q13153	true	0.426525
P00519	pd	P42224	true	0.426525
Q13315	pd	Q15334	true	0.426525
O15230	pd	P06756	true	0.536564
P35916	pd	P48736	true	0.536564
Q13309	pd	Q12778	true	0.426525
Q12972	pd	O15169	true	0.426525
Q02763	pd	Q15147	true	0.536564
Q15831	pd	Q12778	true	0.75
O15123	pd	P21802	true	0.536564
P24941	pd	P12830	true	0.426525
Q15750	pd	Q9Y6K9	true	0.75
Q12933	pd	Q8N5C8	true	0.85
Q16254	pd	P06493	true	0.426525
Q9H0M0	pd	P22455	true	0.723012
Q15303	pd	P42336	true	0.536564
Q15303	pd	P42338	true	0.536564
O60716	pd	P63000	true	0.75
Q96PU5	pd	P00533	true	0.723012
Q15257	pd	P35222	true	0.426525
P01106	pd	P22234	true	0.426525
P53778	pd	P17676	true	0.536564
P60763	pd	P63261	true	0.75
P01589	pd	O00329	true	0.75
P05231	pd	P40763	true	0.75
P62136	pd	O60391	true	0.75
P28482	pd	P04637	true	0.75
P18075	pd	P36894	true	0.75
P10145	pd	P51681	true	0.75
P63151	pd	Q9NWZ3	true	0.75
Q93098	pd	Q9H461	true	0.75
P15153	pd	Q8TEW0	true	0.536564
P16520	pd	Q00722	true	0.536564
P62873	pd	O00459	true	0.536564
P50150	pd	P27986	true	0.536564
406995	pd	Q13315	true	0.426525
O14654	pd	O00329	true	0.536564
P25024	pd	P08754	true	0.536564
P31749	pd	Q04206	true	0.85
P09619	pd	Q92569	true	0.75
P17612	pd	P59768	true	0.75
P09603	pd	P22607	true	0.536564
P63146	pd	Q12888	true	0.426525
Q05655	pd	P35568	true	0.85
P26651	pd	P01375	true	0.426525
P20827	pd	P22607	true	0.536564
Q9UQB8	pd	P63261	true	0.536564
Q9Y6X2	pd	P40763	true	0.85
P28482	pd	P16220	true	0.75
P04628	pd	O75581	true	0.85
O14904	pd	O75084	true	0.75
2310	pd	P38936	true	0.426525
Q9Y478	pd	O43524	true	0.75
P55268	pd	P13612	true	0.536564
Q9NRZ9	pd	Q9UJW3	true	0.426525
P01106	pd	O00206	true	0.426525
Q9H237	pd	P09544	true	0.75
P27986	pd	P49841	true	0.75
Q13753	pd	P05106	true	0.536564
P16220	pd	Q9Y6F9	true	0.426525
P17252	pd	P22694	true	0.656746
P20827	pd	P09619	true	0.536564
Q9H0M0	pd	P10721	true	0.723012
P02751	pd	P18827	true	0.536564
O75925	pd	P08151	true	0.426525
P04629	pd	P42336	true	0.75
P04629	pd	P42338	true	0.75
P05106	pd	Q9NQ66	true	0.75
Q9ULL4	pd	P63000	true	0.505993
P21802	pd	P35568	true	0.536564
P37173	pd	P61586	true	0.75
Q92765	pd	O14904	true	0.426525
P09471	pd	Q9NQ66	true	0.75
P06241	pd	P40763	true	0.85
Q92765	pd	O14905	true	0.426525
P00519	pd	P29353	true	0.75
P00519	pd	P29350	true	0.426525
P00519	pd	P56945	true	0.426525
Q9Y5K5	pd	P62805	true	0.426525
P08238	pd	P31749	true	0.75
P45983	pd	Q96J02	true	0.75
O00463	pd	P48736	true	0.75
Q9NP95	pd	P10721	true	0.536564
P01106	pd	O00159	true	0.426525
P17252	pd	P22612	true	0.656746
P08238	pd	P31751	true	0.536564
O00329	pd	Q9Y243	true	0.75
Q15831	pd	O43741	true	0.75
O75925	pd	P11831	true	0.426525
P09603	pd	P10721	true	0.536564
Q9UBS5	pd	P63096	true	0.536564
P51946	pd	P06493	true	0.75
P02775	pd	P51681	true	0.75
Q9UER7	pd	Q99683	true	0.75
P29317	pd	Q01970	true	0.536564
Q07889	pd	P28482	true	0.426525
Q13464	pd	P36873	true	0.75
Q00987	pd	P08069	true	0.723012
P01589	pd	O00459	true	0.75
P42574	pd	Q05397	true	0.426525
P01106	pd	P36954	true	0.426525
P00519	pd	Q13191	true	0.75
P51686	pd	P04899	true	0.536564
407018	pd	O00628	true	0.426525
Q13315	pd	Q8N163	true	0.426525
Q14790	pd	O14920	true	0.75
Q15750	pd	P52564	true	0.75
P35568	pd	O00329	true	0.75
P63000	pd	Q9Y6R4	true	0.85
Q9ULV8	pd	O00459	true	0.536564
P68133	pd	Q13315	true	0.426525
Q9Y4K3	pd	P08069	true	0.723012
P01106	pd	O75694	true	0.426525
Q9Y264	pd	Q02763	true	0.536564
Q9HCI7	pd	P04637	true	0.426525
P60953	pd	P28482	true	0.75
Q9UBS5	pd	P04899	true	0.536564
P46940	pd	P35222	true	0.75
O14654	pd	O00459	true	0.536564
O75084	pd	Q92997	true	0.75
P27361	pd	Q05209	true	0.426525
P35222	pd	Q96QZ7	true	0.536564
P36888	pd	Q8WYR1	true	0.536564
P06239	pd	P42336	true	0.75
P06239	pd	P42338	true	0.75
O60603	pd	Q9H0E2	true	0.75
P00519	pd	Q13233	true	0.426525
P00519	pd	P05412	true	0.75
P19320	pd	Q92569	true	0.656746
P01133	pd	Q02763	true	0.536564
Q16787	pd	P17301	true	0.536564
Q13315	pd	Q6PD62	true	0.426525
P31371	pd	P22455	true	0.536564
O60353	pd	Q92997	true	0.75
P07942	pd	P17301	true	0.536564
Q9Y264	pd	P16234	true	0.536564
P05019	pd	P09619	true	0.536564
P61586	pd	P60709	true	0.75
O14904	pd	O75197	true	0.75
P06493	pd	P21333	true	0.426525
P08138	pd	Q15147	true	0.536564
Q86UL8	pd	P60484	true	0.75
P62873	pd	O00329	true	0.536564
O00329	pd	P42345	true	0.75
O43639	pd	Q13153	true	0.85
P08631	pd	P42338	true	0.75
P08631	pd	P42336	true	0.75
Q9UBS5	pd	P63211	true	0.536564
Q9UBS5	pd	P63215	true	0.536564
Q9UBS5	pd	P63218	true	0.536564
P20827	pd	P10721	true	0.536564
P05019	pd	P22607	true	0.536564
P29590	pd	P48729	true	0.426525
P20333	pd	Q12933	true	0.85
Q16665	pd	Q07820	true	0.426525
Q13535	pd	Q01844	true	0.426525
P01133	pd	P16234	true	0.536564
P01106	pd	O14746	true	0.426525
P63000	pd	P27361	true	0.75
Q2TBC4	pd	Q92997	true	0.426525
P05771	pd	O60262	true	0.75
P17612	pd	P23634	true	0.75
Q15382	pd	P42345	true	0.75
P01106	pd	O14640	true	0.426525
P61077	pd	Q15796	true	0.85
P31431	pd	P17252	true	0.536564
P59768	pd	Q92569	true	0.536564
P01106	pd	O14639	true	0.426525
Q13315	pd	Q15149	true	0.426525
Q13315	pd	Q15154	true	0.426525
Q9UM11	pd	P04183	true	0.426525
P02751	pd	P06756	true	0.536564
Q9H0M0	pd	P22607	true	0.723012
P62877	pd	P24864	true	0.75
P21802	pd	P62993	true	0.75
Q9NP95	pd	P09619	true	0.536564
P35637	pd	Q07817	true	0.426525
P35637	pd	P10415	true	0.426525
Q16236	pd	P04899	true	0.426525
Q92542	pd	P05067	true	0.85
P31947	pd	P30304	true	0.426525
P31947	pd	P30307	true	0.426525
O15520	pd	P10721	true	0.536564
P36402	pd	O95813	true	0.426525
P56704	pd	O00144	true	0.75
P16220	pd	Q13618	true	0.426525
P09603	pd	P09619	true	0.536564
P63279	pd	P84022	true	0.426525
Q08043	pd	P35221	true	0.75
P27361	pd	P04637	true	0.75
P45983	pd	Q04917	true	0.426525
O15151	pd	P04637	true	0.75
Q92841	pd	P03372	true	0.426525
Q13418	pd	Q9Y243	true	0.75
O14920	pd	Q9Y4H2	true	0.75
P49841	pd	P06493	true	0.426525
Q8N474	pd	Q14332	true	0.75
Q9GZT5	pd	O75197	true	0.75
P21860	pd	P16885	true	0.536564
P17252	pd	O14775	true	0.75
Q13077	pd	Q8WYR1	true	0.75
P01106	pd	O75607	true	0.426525
Q15796	pd	P30968	true	0.426525
Q9NP95	pd	P22607	true	0.75
Q99759	pd	O14920	true	0.85
P08123	pd	P26006	true	0.536564
Q13191	pd	P27986	true	0.85
P04049	pd	Q92569	true	0.536564
P08123	pd	P26010	true	0.536564
P48729	pd	P10070	true	0.75
P48729	pd	P10071	true	0.75
Q15172	pd	O95072	true	0.536564
Q13485	pd	P53355	true	0.426525
Q13467	pd	Q9NQ66	true	0.656746
Q9UM11	pd	Q99618	true	0.426525
O14965	pd	P38398	true	0.426525
P17275	pd	P00533	true	0.426525
P04792	pd	Q05655	true	0.426525
Q9Y297	pd	Q9HAW4	true	0.426525
P48736	pd	P42345	true	0.75
P16220	pd	Q15797	true	0.426525
Q04721	pd	Q86UW9	true	0.536564
Q13535	pd	P08107	true	0.426525
Q13485	pd	Q9HCS4	true	0.536564
P51532	pd	P62805	true	0.426525
Q96J02	pd	P21802	true	0.723012
Q9UM11	pd	Q9HAW4	true	0.426525
P42336	pd	P14415	true	0.75
P08253	pd	P00533	true	0.426525
Q9Y264	pd	P08581	true	0.536564
P01106	pd	Q9Y2I8	true	0.426525
P25054	pd	O95997	true	0.426525
P17948	pd	Q8WYR1	true	0.536564
P49841	pd	Q12879	true	0.75
Q13114	pd	Q99558	true	0.85
Q93009	pd	Q9Y6K9	true	0.75
2310	pd	P24522	true	0.426525
O15530	pd	O14920	true	0.75
P46108	pd	P27986	true	0.85
P53778	pd	P05412	true	0.75
P37173	pd	P36896	true	0.426525
Q15303	pd	P27986	true	0.536564
P49763	pd	P10721	true	0.536564
P10827	pd	P63261	true	0.536564
Q9H1J7	pd	Q9NPG1	true	0.75
P01106	pd	P29466	true	0.426525
Q01094	pd	Q15910	true	0.426525
Q13233	pd	Q9Y6K9	true	0.521588
Q15759	pd	P15336	true	0.85
P05019	pd	P10721	true	0.536564
O43324	pd	Q13315	true	0.426525
Q05513	pd	P30086	true	0.85
P19338	pd	P27694	true	0.426525
P62140	pd	P62158	true	0.75
P62070	pd	Q92569	true	0.536564
P42574	pd	Q13541	true	0.426525
P08107	pd	Q16659	true	0.426525
P01137	pd	Q04771	true	0.426525
P04049	pd	P27986	true	0.536564
P01106	pd	P29401	true	0.426525
P62136	pd	Q12879	true	0.75
P63104	pd	Q92934	true	0.75
Q15759	pd	P27361	true	0.536564
P01106	pd	P05412	true	0.426525
Q15843	pd	Q13617	true	0.75
Q15843	pd	Q13619	true	0.75
P25116	pd	Q14344	true	0.75
O15230	pd	P26006	true	0.536564
Q9UGJ1	pd	Q13748	true	0.426525
O14905	pd	O75197	true	0.75
Q9NWZ3	pd	O14920	true	0.75
O15230	pd	P26010	true	0.536564
Q13309	pd	P24864	true	0.75
Q13153	pd	O14733	true	0.656746
Q9H1A4	pd	P06493	true	0.75
P08581	pd	P35222	true	0.75
P01106	pd	Q9Y265	true	0.75
P05019	pd	O00329	true	0.656746
O76093	pd	P08069	true	0.536564
P01106	pd	Q9BPX5	true	0.426525
O00574	pd	P63096	true	0.536564
Q16539	pd	O43524	true	0.75
P08069	pd	P42338	true	0.75
P08069	pd	P42336	true	0.75
Q9Y6K9	pd	O43524	true	0.426525
Q92569	pd	P16885	true	0.75
P67870	pd	O14641	true	0.75
Q96PU5	pd	P22455	true	0.723012
P29317	pd	P29353	true	0.536564
Q6FHJ7	pd	P04628	true	0.75
Q13315	pd	Q9Y243	true	0.426525
P51686	pd	P08754	true	0.536564
P53779	pd	P84022	true	0.75
P01106	pd	P42568	true	0.426525
O75914	pd	P52564	true	0.426525
P01106	pd	P42566	true	0.426525
P15692	pd	P10721	true	0.536564
P08620	pd	P21802	true	0.75
P63279	pd	Q9Y4K3	true	0.426525
P10828	pd	Q8WYR1	true	0.536564
P63208	pd	P10244	true	0.426525
Q02548	pd	P07333	true	0.426525
Q13469	pd	P01375	true	0.75
P68133	pd	P35221	true	0.426525
P45984	pd	O43524	true	0.75
P63208	pd	P24864	true	0.75
P01106	pd	P54578	true	0.426525
P01106	pd	Q6PKG0	true	0.426525
P24941	pd	P19784	true	0.75
Q9H1J7	pd	Q14332	true	0.75
Q969H0	pd	P05412	true	0.75
P05067	pd	P50148	true	0.426525
O95382	pd	P52564	true	0.521588
O95685	pd	Q9NZT1	true	0.75
P68133	pd	P62805	true	0.426525
P32248	pd	P04899	true	0.536564
P22681	pd	P35222	true	0.75
P35968	pd	O00459	true	0.536564
Q92793	pd	P05108	true	0.426525
P29317	pd	P20936	true	0.536564
407040	pd	P08581	true	0.426525
Q9UDY8	pd	Q9Y6K9	true	0.75
Q13164	pd	P49815	true	0.426525
P23511	pd	P60709	true	0.426525
Q8N2W9	pd	P84022	true	0.426525
O43639	pd	Q05397	true	0.75
P59768	pd	P27986	true	0.536564
O14920	pd	Q9BYH8	true	0.426525
O00141	pd	O43524	true	0.75
P05771	pd	P62879	true	0.75
Q14344	pd	O14641	true	0.426525
P05771	pd	P62873	true	0.75
Q01094	pd	Q9Y2T1	true	0.426525
P45983	pd	O43524	true	0.75
P10721	pd	Q9NQ66	true	0.536564
Q92905	pd	P01100	true	0.426525
Q92905	pd	P01106	true	0.426525
P08620	pd	P06213	true	0.536564
Q9BZK7	pd	Q86Y13	true	0.426525
P62714	pd	P17252	true	0.505993
406952	pd	Q01094	true	0.426525
P19838	pd	P30153	true	0.536564
P19838	pd	P30154	true	0.536564
O00587	pd	Q04721	true	0.85
P00519	pd	P61764	true	0.426525
P60953	pd	P63000	true	0.75
P01106	pd	Q13422	true	0.426525
P08631	pd	P48736	true	0.75
P11362	pd	P98077	true	0.536564
Q13522	pd	P31749	true	0.426525
P25024	pd	P04899	true	0.75
P11362	pd	P01111	true	0.536564
P11362	pd	P01112	true	0.536564
P11362	pd	P01116	true	0.536564
Q9HAU4	pd	P36897	true	0.85
Q9HAU4	pd	P36896	true	0.426525
P24941	pd	P30260	true	0.75
Q8WYR1	pd	P16885	true	0.75
Q92793	pd	Q01094	true	0.426525
P42574	pd	Q13464	true	0.426525
P84022	pd	Q16254	true	0.85
P01106	pd	P05362	true	0.426525
O15123	pd	P35968	true	0.536564
P51617	pd	O43318	true	0.85
P01106	pd	P30304	true	0.426525
P35222	pd	Q9NZI8	true	0.426525
Q13485	pd	Q9UJU2	true	0.85
P51531	pd	P62805	true	0.426525
Q9UBP4	pd	O75581	true	0.426525
Q9Y6W8	pd	P27986	true	0.85
P05771	pd	O15399	true	0.656746
P24941	pd	Q13042	true	0.75
P16220	pd	Q155Q3	true	0.426525
Q8N474	pd	Q9UBV4	true	0.75
P11215	pd	Q05397	true	0.536564
Q9UM11	pd	Q99741	true	0.426525
O95619	pd	P16104	true	0.426525
Q13485	pd	P41221	true	0.426525
P21802	pd	P27986	true	0.75
P24941	pd	Q01094	true	0.75
Q16787	pd	P05106	true	0.536564
P17301	pd	Q8WYR1	true	0.536564
O15123	pd	P35916	true	0.536564
Q9GZT5	pd	Q9ULV1	true	0.75
P05019	pd	O00459	true	0.656746
Q9ULV1	pd	P50148	true	0.75
Q9GZT5	pd	Q9ULW2	true	0.75
Q00987	pd	P16234	true	0.723012
O76093	pd	P08138	true	0.536564
Q13555	pd	O43318	true	0.426525
P31314	pd	P10721	true	0.426525
P10398	pd	P27361	true	0.75
P01133	pd	P00533	true	0.85
Q92765	pd	Q93098	true	0.426525
Q92765	pd	Q93097	true	0.426525
P02452	pd	P13612	true	0.536564
P01106	pd	P42679	true	0.426525
P30304	pd	Q00535	true	0.426525
O14920	pd	P98177	true	0.75
P15692	pd	P22607	true	0.536564
P15692	pd	P09619	true	0.536564
P31751	pd	P36873	true	0.656746
P19320	pd	P27986	true	0.656746
Q9UM73	pd	O00329	true	0.536564
P17252	pd	Q13522	true	0.75
O14610	pd	Q9NQ66	true	0.536564
P55075	pd	P00533	true	0.536564
P07942	pd	Q05397	true	0.536564
P62714	pd	P42224	true	0.75
Q9H237	pd	O14905	true	0.75
Q9H237	pd	O14904	true	0.75
P36896	pd	P84022	true	0.75
Q9Y4K3	pd	Q99558	true	0.85
P43405	pd	P16885	true	0.85
P29597	pd	P27986	true	0.521588
Q13616	pd	P24864	true	0.75
Q9UM11	pd	P53350	true	0.426525
P84243	pd	P83916	true	0.426525
P19784	pd	P35222	true	0.75
O43921	pd	P08581	true	0.536564
P08588	pd	P04899	true	0.536564
P05107	pd	P48736	true	0.536564
Q92793	pd	P19838	true	0.426525
Q13535	pd	P08047	true	0.426525
Q92793	pd	P20823	true	0.426525
P27037	pd	P84022	true	0.536564
P01106	pd	O95467	true	0.426525
P63208	pd	P24941	true	0.75
P35968	pd	O00329	true	0.536564
P62136	pd	Q9UQM7	true	0.505993
P05114	pd	Q13315	true	0.426525
P84022	pd	P08047	true	0.85
P27987	pd	Q9NZT1	true	0.536564
P24941	pd	P30307	true	0.75
O43921	pd	P21802	true	0.536564
Q13554	pd	P21333	true	0.521588
P25054	pd	P15036	true	0.426525
Q9Y243	pd	P15336	true	0.75
O00574	pd	P04899	true	0.536564
Q15047	pd	P68431	true	0.426525
Q13535	pd	Q9BWU0	true	0.426525
P01106	pd	Q13105	true	0.75
O95996	pd	Q9NR80	true	0.536564
P42336	pd	P14672	true	0.656746
Q8N474	pd	Q9GZT5	true	0.75
P01106	pd	Q9C0E2	true	0.426525
P22607	pd	P27986	true	0.75
Q06190	pd	Q13522	true	0.75
P56703	pd	Q9NPG1	true	0.75
P63208	pd	P46527	true	0.75
P63208	pd	P46531	true	0.85
P17612	pd	Q9UD71	true	0.85
Q9HCE7	pd	Q15303	true	0.723012
P01116	pd	O00329	true	0.75
P18206	pd	P68133	true	0.426525
Q9Y264	pd	P35916	true	0.536564
P62873	pd	P27361	true	0.75
P62873	pd	Q15147	true	0.536564
O43921	pd	P06213	true	0.536564
Q93098	pd	O60353	true	0.75
Q86YM7	pd	Q92569	true	0.75
O00141	pd	Q12778	true	0.75
P08588	pd	P63096	true	0.536564
O75928	pd	P40763	true	0.75
P48730	pd	O14641	true	0.85
P24385	pd	Q16254	true	0.426525
Q9UQM7	pd	P00533	true	0.85
O15111	pd	Q9Y4H2	true	0.75
O15111	pd	Q13568	true	0.426525
P19838	pd	P05231	true	0.426525
P50151	pd	Q8WYR1	true	0.536564
P17948	pd	Q00722	true	0.536564
P08138	pd	O00329	true	0.75
O00755	pd	O75197	true	0.75
P36544	pd	O60674	true	0.536564
P45984	pd	P63104	true	0.426525
P45984	pd	P53778	true	0.536564
Q12778	pd	P06493	true	0.426525
P42262	pd	Q05586	true	0.75
Q96EB6	pd	Q92993	true	0.426525
P05019	pd	P07333	true	0.536564
Q8IZD9	pd	P63000	true	0.426525
O76093	pd	P35916	true	0.536564
P78396	pd	O00716	true	0.75
Q92793	pd	P68431	true	0.426525
O76093	pd	P35968	true	0.536564
Q9UBW8	pd	Q15843	true	0.426525
O43318	pd	Q9Y6K9	true	0.85
Q05513	pd	Q15334	true	0.75
Q15672	pd	P67809	true	0.426525
Q14571	pd	Q9UQM7	true	0.75
O14497	pd	O00716	true	0.426525
P01106	pd	P17676	true	0.85
P04637	pd	O94907	true	0.426525
P49757	pd	Q04721	true	0.505993
P08620	pd	P08581	true	0.536564
P04626	pd	P28482	true	0.656746
P12814	pd	P60709	true	0.75
Q9Y243	pd	Q9Y6K9	true	0.75
Q92793	pd	Q71DI3	true	0.85
P01106	pd	Q8N5Y2	true	0.426525
P24941	pd	Q13153	true	0.426525
Q15759	pd	Q13541	true	0.426525
Q9Y2T4	pd	P42224	true	0.75
P14635	pd	P53350	true	0.75
P02751	pd	P26006	true	0.536564
Q9Y4K3	pd	P31749	true	0.426525
P00519	pd	P24928	true	0.426525
P02751	pd	P26010	true	0.536564
P60484	pd	Q04864	true	0.426525
Q13233	pd	P52564	true	0.75
P17252	pd	P17612	true	0.656746
O00744	pd	Q9NPG1	true	0.75
Q15596	pd	P68431	true	0.426525
Q9BS18	pd	P06493	true	0.75
Q96HF1	pd	Q9ULV1	true	0.75
Q9UQM7	pd	O75369	true	0.521588
Q96J02	pd	P08581	true	0.723012
P48730	pd	O75581	true	0.426525
Q16539	pd	Q12778	true	0.75
Q9HBY8	pd	Q12778	true	0.75
P49674	pd	P18846	true	0.426525
Q07889	pd	P63261	true	0.426525
P25024	pd	P63096	true	0.536564
P01106	pd	Q13126	true	0.426525
P31946	pd	O43524	true	0.75
Q9Y264	pd	P35968	true	0.536564
Q12933	pd	P42338	true	0.75
Q12933	pd	P42336	true	0.75
P67775	pd	P35222	true	0.426525
P35637	pd	O43521	true	0.426525
P01106	pd	Q13155	true	0.426525
Q12933	pd	P42345	true	0.75
Q16254	pd	P53350	true	0.426525
O00401	pd	P60709	true	0.536564
Q96HF1	pd	Q9ULW2	true	0.75
P62136	pd	Q9NZT1	true	0.75
P49674	pd	P16220	true	0.426525
Q96HF1	pd	P04628	true	0.75
P56703	pd	Q14332	true	0.75
P10586	pd	P06213	true	0.75
Q13191	pd	P42338	true	0.75
Q13191	pd	P42336	true	0.75
O75461	pd	P38398	true	0.426525
P42574	pd	P78527	true	0.426525
O14904	pd	O75581	true	0.75
P62877	pd	Q01831	true	0.426525
O00744	pd	Q14332	true	0.75
P10599	pd	Q99683	true	0.75
Q15172	pd	P54289	true	0.75
P17252	pd	Q13224	true	0.656746
Q15172	pd	P54284	true	0.75
Q12857	pd	P02751	true	0.426525
Q13535	pd	Q9BXW9	true	0.426525
P35968	pd	Q05397	true	0.536564
P17252	pd	Q13233	true	0.656746
P01116	pd	O00459	true	0.75
Q13153	pd	P46734	true	0.426525
P13942	pd	P56199	true	0.536564
P09603	pd	P07333	true	0.75
P68400	pd	P51610	true	0.75
P29597	pd	P40763	true	0.75
P06493	pd	P53350	true	0.75
P32248	pd	P63096	true	0.536564
P11362	pd	P27986	true	0.75
P46934	pd	P00533	true	0.723012
P51668	pd	P12757	true	0.85
P49763	pd	P09619	true	0.536564
Q15672	pd	P31751	true	0.426525
P49763	pd	P22607	true	0.536564
O15123	pd	P08581	true	0.536564
P01106	pd	P30559	true	0.426525
P43403	pd	P27986	true	0.75
P25208	pd	P29350	true	0.426525
P42574	pd	Q13233	true	0.536564
P01106	pd	Q15813	true	0.426525
P49840	pd	Q01974	true	0.85
P48729	pd	Q9UJU2	true	0.426525
P01106	pd	Q9Y219	true	0.426525
P31946	pd	Q12778	true	0.426525
P08572	pd	Q13797	true	0.536564
Q06190	pd	Q9Y243	true	0.75
P27361	pd	P16220	true	0.75
P07900	pd	Q9Y243	true	0.75
P14210	pd	P17948	true	0.536564
P15692	pd	P22455	true	0.536564
P01106	pd	O95644	true	0.426525
P45984	pd	P04637	true	0.75
P48729	pd	Q86X55	true	0.426525
P26038	pd	P60709	true	0.75
O14905	pd	O75084	true	0.75
Q2TBC4	pd	Q9ULK5	true	0.426525
P22736	pd	P19793	true	0.505993
P08581	pd	P62993	true	0.536564
P68400	pd	Q9UQE7	true	0.426525
Q8TAQ2	pd	O00716	true	0.426525
Q9Y6X2	pd	P42224	true	0.75
Q04721	pd	Q86Y01	true	0.536564
Q66LE6	pd	P31749	true	0.75
Q66LE6	pd	P31751	true	0.75
P18031	pd	P40763	true	0.85
P78527	pd	P31749	true	0.426525
O43187	pd	Q99558	true	0.656746
Q92993	pd	Q13315	true	0.426525
Q6FHJ7	pd	Q9ULW2	true	0.75
Q93009	pd	Q9Y4K3	true	0.75
Q9P0L2	pd	P27816	true	0.426525
Q6FHJ7	pd	Q9ULV1	true	0.75
Q9UM11	pd	Q8WWL7	true	0.75
P78527	pd	P31751	true	0.426525
Q15172	pd	Q13153	true	0.426525
P48729	pd	P04637	true	0.426525
O14543	pd	Q9Y4H2	true	0.505993
P50151	pd	Q00722	true	0.536564
P20701	pd	Q05397	true	0.536564
Q9Y4H2	pd	Q8WYR1	true	0.536564
P45983	pd	Q12968	true	0.75
P35222	pd	Q5TCQ9	true	0.536564
Q9NQ66	pd	P17252	true	0.75
O14543	pd	Q9Y4K3	true	0.75
P00519	pd	Q07889	true	0.426525
P78527	pd	P16104	true	0.75
Q12933	pd	Q13233	true	0.85
P01111	pd	P48736	true	0.75
P01375	pd	O43541	true	0.75
P46934	pd	P22607	true	0.723012
P01106	pd	P17096	true	0.426525
P53779	pd	P35568	true	0.75
P04629	pd	O00459	true	0.75
Q16787	pd	P56199	true	0.536564
P01106	pd	P30049	true	0.426525
O15123	pd	P08069	true	0.536564
P31751	pd	O14920	true	0.75
Q15628	pd	Q8N5C8	true	0.536564
